Maria,Bartiromo,Journalist,http://www.politifact.com/personalities/maria-bartiromo/,Maria Bartiromo is host of CNBC's On the Money with Maria Baritromo and a co-host of Closing Bell. She previously worked for CNN.
Joe,Barton,Republican,http://www.politifact.com/personalities/joe-barton/,"
	Joe Barton is a Republican congressman from Texas. He was formerly the chairman of the House Energy and Commerce committee and served as that committee’s ranking member while the Democrats were in the House majority. "
Brent,Barton,Brent,http://www.politifact.com/personalities/brent-barton/,
David,Barton,Republican,http://www.politifact.com/personalities/david-barton/,"David Barton of Aledo, vice chairman of the Republican Party of Texas from 1997 into 2006, is the founder and president of WallBuilders, which describes itself as a national pro-family  organization that presents America's forgotten history and heroes, with  an emphasis on our moral, religious and constitutional heritage."
Dana,Bash,Dana,http://www.politifact.com/personalities/dana-bash/,
Basic,Rights,Democrat,http://www.politifact.com/personalities/basic-rights-oregon/,"
	Basic Rights Oregon describes itself as a 501(c)(4) organization, focusing primarily on policy and legislative changes ""that contribute to a more fair and equal Oregon. 2007's historic domestic partnership and anti-discrimination legislation are prime examples of the work of Basic Rights Oregon."""
Charles,Bass,Republican,http://www.politifact.com/personalities/charles-bass/,"
	Charlie Bass is a U.S. representative from New Hampshire."
William,G.,Republican,http://www.politifact.com/personalities/bill-batchelder/,"
	William G. Batchelder is speaker of the Ohio House of Representatives. He represents the 69th House District, which encompasses most of Medina County."
Raymond,Bateman,Raymond,http://www.politifact.com/personalities/raymond-bateman/,
Alan,Bates,Democrat,http://www.politifact.com/personalities/alan-bates/,"
	Alan Bates is an Oregon state senator. He represents Senate District 3, which covers Medford."
Battleground,Texas,Democrat,http://www.politifact.com/personalities/battleground-texas/,"Battleground Texas, a political action committee, was announced in early 2013 as an effort to help Democrats win statewide races in Texas."
Kurt,Bauer,None,http://www.politifact.com/personalities/kurt-bauer/,"Kurt Bauer is president of Wisconsin Manufacturers & Commerce, the state's largest business lobby."
Dennis,Baxley,Republican,http://www.politifact.com/personalities/dennis-baxley/,"
	Dennis Baxley is a state representative from Ocala, Fla. "
Evan,Bayh,Democrat,http://www.politifact.com/personalities/evan-bayh/,"Evan Bayh, a Democrat from Indiana, served two terms as governor (1989-1997) and two terms as U.S. senator (1999-2011), He is now a partner at McGuireWoods Consulting as well as a political commentator, a senior advisor at Apollo Global Management in New York, and a member of the advisory board of the Central Intelligence Agency."
Angela,Bean,Republican,http://www.politifact.com/personalities/angela-bean/,"
	Community activist, Common Core opponent, executive board member of Fayette County GOP"
Bear,Education,None,http://www.politifact.com/personalities/bear-education-and-resource-group/,"
	The Bear Education and Resource Group is a black bear advocacy group whose mission is to ""teach residents how to live responsibly and peacefully with black bears."""
Joyce,Beatty,Democrat,http://www.politifact.com/personalities/joyce-beatty/,"
	Democrat Joyce Beatty was elected in 2012 to Ohio's 3rd District, a new congressional district in the Columbus area. She formerly was a state lawmaker."
Heather,Beaven,Democrat,http://www.politifact.com/personalities/heather-beaven/,Heather Beaven is a Democrat running for Congress in Florida's 7th Congressional District.
Beaverton's,file,None,http://www.politifact.com/personalities/city-beaverton/,"The city of Beaverton, seven miles west of Portland, is Oregon's sixth largest city with nearly 87,000 residents."
Xavier,Becerra,Democrat,http://www.politifact.com/personalities/xavier-becerra/,"
	Xavier Becerra is a Democratic member of the U.S. House of Representatives from California."
Glenn,Beck,Glenn,http://www.politifact.com/personalities/glenn-beck/,
Jennifer,Beck,Jennifer,http://www.politifact.com/personalities/jennifer-beck/,
Bob,Beckel,Democrat,http://www.politifact.com/personalities/bob-beckel/,"Bob Beckel is a former Democratic consultant and current Fox News co-host of ""The Five."""
Dan,Becker,"President,",http://www.politifact.com/personalities/dan-becker/,
Paul,Bedard,Paul,http://www.politifact.com/personalities/paul-bedard/,
Paul,Begala,Democrat,http://www.politifact.com/personalities/paul-begala/,Paul Begala is an analyst for CNN and longtime Democratic strategist who came to national attention helping Bill Clinton win for president in 1992. He's a graduate of the University of Texas and UT School of Law.
Mark,Begich,Democrat,http://www.politifact.com/personalities/mark-begich/,U.S. Sen. Mark Begich is a Democrat from Alaska. He was elected in November 2008.
Marty,Beil,Marty,http://www.politifact.com/personalities/marty-beil/,
Peter,Beinart,Peter,http://www.politifact.com/personalities/peter-beinart/,
Bill,Belichick,Bill,http://www.politifact.com/personalities/bill-belichick/,
James,Bell,None,http://www.politifact.com/personalities/james-bell/,"
	Director, Georgia C.A.R.E. (Campaign for Access, Reform and Education) - supporting legalization of marijuana"
Rebecca,Bell-Metereau,Democrat,http://www.politifact.com/personalities/rebecca-bell-metereau/,"
	Rebecca Bell-Metereau is a professor at Texas State University in San Marcos, Texas. She ran for the Texas State Board of Education in 2010."
Mark,Belling,Talk,http://www.politifact.com/personalities/mark-belling/,"
	Mark Belling is a talk show host for WISN-AM (1130) in Milwaukee. His show airs weekdays from 3 p.m. to 6 p.m. He is an occasional fill-in host for Rush Limbaugh."
Lizbeth,Benacquisto,Lizbeth,http://www.politifact.com/personalities/lizbeth-benacquisto/,
Lauren,Benedict,Democrat,http://www.politifact.com/personalities/lauren-benedict/,"
	Lauren Benedict is chairwoman of Georgia's WIN List, a PAC dedicated to train and help Democratic women get elected to political office. Benedict is also a member of the Macon City Council."
Regina,Benjamin,Dr.,http://www.politifact.com/personalities/regina-benjamin/,
Michael,Bennet,Democrat,http://www.politifact.com/personalities/michael-bennet/,"
	Bennet is a U.S. Senator from Colorado."
Mike,Bennett,Republican,http://www.politifact.com/personalities/mike-bennett/,"
	Mike Bennett is a Republican state senator representing District 21. He was first elected to the Senate in 2002."
Robert,Bennett,Republican,http://www.politifact.com/personalities/robert-bennett/,Robert Bennett is a Republican senator from Utah.
Bill,Bennett,None,http://www.politifact.com/personalities/bill-bennett/,"
	Bill Bennett is former Education Secretary, drug czar and head of the National Endowment for the Humanities under Presidents Ronald Reagan and George H.W. Bush He is currently a political commentator for CNN."
Bob,Bennett,Republican,http://www.politifact.com/personalities/bob-bennett/,"
	Bob Bennett is chairman of the Ohio Republican Party. His current term began in 2012, and he plans to retire from the post May 31, 2013. He was an architect of the state party's modern-day successes, serving an earlier term as chairman from 1988 to 2009."
James,Bennett,Newsmaker,http://www.politifact.com/personalities/james-bennett/,"
	James Bennett is chairman of the  board of the Rhode Island Convention Center and director of Providence's Department of Economic Development."
Holly,Benson,Republican,http://www.politifact.com/personalities/holly-benson/,"
	Holly Benson is a former secretary for the Agency for Health Care Administration. She campaigned to be Florida Attorney General and was defeated in the Republican primary on Aug. 24, 2010."
Ami,Bera,Democrat,http://www.politifact.com/personalities/ami-bera/,"
	Ami Bera is a Democrat who represents a California district that includes Sacramento in the U.S. House of Representatives."
Phil,Berger,Republican,http://www.politifact.com/personalities/phil-berger/,Phil Berger is a Republican from Eden and the president pro tempore of the North Carolina Senate.
Ron,Bergeron,A,http://www.politifact.com/personalities/ron-bergeron/,
Charlotte,Bergmann,Republican,http://www.politifact.com/personalities/charlotte-bergmann/,"
	Charlotte Bergmann is a former marketing professional who has been running as a Tea Party-style Republican for Tennessee's 9th Congressional District, which comprises Memphis and parts of the county's least-affluent suburban areas."
Andy,Berke,Democrat,http://www.politifact.com/personalities/andy-berke/,"
	A graduate of Stanford University and Chicago University School of Law, Berke returned to his hometown of Chattanooga and in 2007 was elected to the state Senate. He is the vice-chairman of the Democratic caucus."
John,Berlau,Berlau,http://www.politifact.com/personalities/john-berlau/,
Mike,Berlon,Democrat,http://www.politifact.com/personalities/mike-berlon/,"
	Mike Berlon is the chairman of the Democratic Party of Georgia."
Leo,Berman,Republican,http://www.politifact.com/personalities/leo-berman/,"
	Leo Berman is a state representative from Tyler."
Penny,Bernard,Penny,http://www.politifact.com/personalities/penny-bernard-schaber/,
Jack,Berry,None,http://www.politifact.com/personalities/jack-berry/,"Jack Berry is one of about a dozen candidates running for Richmond mayor in 2016. He recently resigned as executive director of Venture Richmond, an organization that promotes Richmond through economic development, marketing, festivals and events.

Berry worked as budget analyst and assistant city manager in Richmond and was county administrator in Hanover County. He joined Venture Richmond in 2006. "
Richard,Besser,Dr.,http://www.politifact.com/personalities/richard-besser/,
Sally,Bethea,Sally,http://www.politifact.com/personalities/sally-bethea/,
Charlie,Bethel,Republican,http://www.politifact.com/personalities/charlie-bethel/,lawyer and member of state senate
Better,Austin,"BATPAC,",http://www.politifact.com/personalities/better-austin-today-political-action-committee/,
Matt,Bevin,Republican,http://www.politifact.com/personalities/matt-bevin/,46-yearold investment manager.
Janet,Bewley,Democratic,http://www.politifact.com/personalities/janet-bewley/,
Don,Beyer,Democrat,http://www.politifact.com/personalities/don-beyer/,"Donald S. Beyer Jr. is the Democratic nominee for 8th District congressional seat Democrat in Northern Virginia. The seat has been occupied since 1992 by Democrat Jim Moran, who is not seeking reelection.

Beyer served two terms as Virginia's lieutenant governor from 1990 to 1998. He ran for governor in 1997 and lost to Republican Jim Gilmore. From 2009 to 2013, he was ambassador to Switzerland and Liechtenstein.  

Beyer and his younger brother, Michael, are the owners of nine car dealerships in Northern Virginia.

Beyer was born in 1950 in Trieste, Italy, the son of a U.S. Army officer. He was raised in Washington, D.C. and graduated from Williams College, magna cum laude, with a degree in economics.

 "
Big,Gamble,None,http://www.politifact.com/personalities/big-gamble-nj/,"
	Big Gamble NJ is a joint campaign started by the Communications Workers of America and the Asian American Retailers Association that opposes efforts to privatize the state lottery."
BikePortland.org's,file,None,http://www.politifact.com/personalities/bikeportlandorg/,"
	BikePortland.org is an independent, daily news source that covers the Portland bike scene, run by Jonathan Maus."
Gus,Bilirakis,Republican,http://www.politifact.com/personalities/gus-bilirakis/,"Rep. Gus Bilirakis is a Republican Congressman from Florida. He represents the 9th Congressional District, an area north of Tampa Bay."
Billboard's,file,A,http://www.politifact.com/personalities/billboard/,
Jeremy,Bird,Democrat,http://www.politifact.com/personalities/jeremy-bird/,"Jeremy Bird, a founding partner of 270 Strategies, also is a senior consultant to Battleground Texas, a group hel helped form that's focused on turning Texas pro-Democratic."
Brian,Birdwell,Republican,http://www.politifact.com/personalities/brian-birdwell/,"
	Brian Birdwell won a special election in June 2010 to fill the Texas Senate seat vacated by Kip Averitt, R-Waco. He was sworn in as senator in late July. Retired from the U.S. Army, Birdwell launched Face The Fire Ministries, a non-profit organization that supports critical burn survivors and wounded servicemen and women and their families, according to his campaign website. Severely burned in the Sept. 11, 2001 attack on the Pentagon, Birdwell says he subsequently underwent 39 operations."
JoAnn,Birrell,Republican,http://www.politifact.com/personalities/joann-birrell/,"JoAnn Birrell, a Republican, is the District 3 representative on the Cobb County Commission."
Barney,Bishop,None,http://www.politifact.com/personalities/barney-bishop/,"Barney Bishop is the president and CEO of Associated Industries of Florida, a pro-business group supporting more offshore oil drilling."
Sanford,Bishop,Democrat,http://www.politifact.com/personalities/sanford-bishop/,"
	Democrat Sanford Bishop represents Georgia's 2nd Congressional District"
Brett,Bittner,Brett,http://www.politifact.com/personalities/brett-bittner/,
Ben,Bius,Republican,http://www.politifact.com/personalities/ben-bius/,"
	Ben Bius is a real estate investor from Huntsville. He lost the 2010 Republican primary to Texas Sen. Steve Ogden."
Diane,Black,Republican,http://www.politifact.com/personalities/diane-black/,"
	The former Tennessee state legislator was elected to Congress in the Republican wave of 2010. She lives in a suburb of Nashville, Gallatin, and represents the state's 6th Congressional District, which encompasses areas north, east and south of Nashville.

	She has worked as both an emergency-room nurse and long-term care nurse, is married to a doctor and advocates for what she calls ""market based"" health-care reform."
Gary,Black,Republican,http://www.politifact.com/personalities/gary-black/,"
	Elected Georgia's first GOP farm chief in 2010"
Dick,Black,Dick,http://www.politifact.com/personalities/dick-black/,
Marsha,Blackburn,Republican,http://www.politifact.com/personalities/marsha-blackburn/,"
	Marsha Blackburn, a native of Laurel, Miss., was first elected to represent Tennessee’s 7th Congressional District in 2002."
Lisa,Blais,Ocean,http://www.politifact.com/personalities/lisa-blais/,"
	Lisa Blais is on the board of directors of Ocean State Tea Party in Action."
Brad,Blakeman,Bradley,http://www.politifact.com/personalities/brad-blakeman/,
Rebecca,Blank,Rebecca,http://www.politifact.com/personalities/rebecca-blank/,
Christopher,Blazejewski,Democrat,http://www.politifact.com/personalities/christopher-blazejewski/,"
	Christopher Blazejewski, a lawyer and Providence resident, has been a state representative since 2011."
Wolf,Blitzer,Wolf,http://www.politifact.com/personalities/wolf-blitzer/,
Kenneth,Block,Kenneth,http://www.politifact.com/personalities/kenneth-block/,
Bloggers's,file,Blog,http://www.politifact.com/personalities/blog-posting/,
Lisa,Bloom,None,http://www.politifact.com/personalities/lisa-bloom/,"Lisa Bloom is a TV legal analyst and author of Swagger: 10 Urgent Rules for Raising Boys in an Era of Failing Schools, Mass Joblessness, and Thug Culture."
Michael,Bloomberg,Independent,http://www.politifact.com/personalities/michael-bloomberg/,Michael Bloomberg is the former mayor of New York City.
Bloomberg.com's,file,Bloomberg.com,http://www.politifact.com/personalities/bloomberg-bloombergcom/,
Kevin,Bloye,Spokesman,http://www.politifact.com/personalities/kevin-bloye/,
Blue,Oregon,Democrat,http://www.politifact.com/personalities/blue-oregon/,"
	The blog BlueOregon describes itself as ""the water cooler around which Oregon progressives will gather."""
Earl,Blumenauer,Democrat,http://www.politifact.com/personalities/earl-blumenauer/,"
	Earl Blumenauer is the Democratic representative for Oregon's 3rd Congressional District. He was elected to the US House of Representatives in 1996. He started in politics in the Oregon Legislature in 1972, where he served three terms. In 1978, he was elected to the Multnomah County Board of Commissioners, where he served for eight years before being elected to the Portland City Council in 1986. He was a city commissioner for 10 years."
Richard,Blumenthal,Democrat,http://www.politifact.com/personalities/richard-blumenthal/,"Richard Blumenthal has been a United States Senator from Connecticut since Jan. 5, 2011. A Democrat, he formerly served as the state's attorney general."
Roy,Blunt,Republican,http://www.politifact.com/personalities/roy-blunt/,"Roy Blunt is the junior U.S. senator from Missouri. He was formerly a U.S. representative from Missouri’s 7th district, and served for six years as the Republican whip in that chamber."
John,Boccieri,Democrat,http://www.politifact.com/personalities/john-boccieri/,"
	John Boccieri is former member of Congress. A Democrat, he represented Ohio's 16th Congressional District."
Mike,Bodker,Mike,http://www.politifact.com/personalities/mike-bodker/,
Ellyn,Bogdanoff,Republican,http://www.politifact.com/personalities/ellyn-bogdanoff/,"
	State Rep. Ellyn Bogdanoff of Fort Lauderdale is running for the Florida Senate."
Jack,Bogdanski,None,http://www.politifact.com/personalities/jack-bogdanski/,"
	Jack Bogdanski is a local blogger."
Dwayne,Bohac,Republican,http://www.politifact.com/personalities/dwayne-bohac/,"
	State Rep. Dwayne Bohac is a Republican from Houston."
Jim,Bohl,None,http://www.politifact.com/personalities/jim-bohl/,"
	Jim Bohl has served as an alderman on the Milwaukee Common Council since April 2000. Before being elected, he worked as a high school teacher and as an aide to Milwaukee Mayor Tom Barrett, when Barrett served as a Democratic member of Congress."
David,Boies,Democrat,http://www.politifact.com/personalities/david-boies/,"Since 1997, David Boies has been the chairman of the law firm Boies, Schiller & Flexner LLP. He is among attorneys to challenge state restrictions on same-sex marriage."
Kitty,Boitnott,None,http://www.politifact.com/personalities/kitty-boitnott/,"Kitty Boitnott was president of the Virginia Education Association, an organization of about 60,000 public school teachers, from 2008 to 2012.."
Eric,Bolling,Eric,http://www.politifact.com/personalities/eric-bolling/,
Chris,Bollwage,Chris,http://www.politifact.com/personalities/chris-bollwage/,
John,Bolton,John,http://www.politifact.com/personalities/john-bolton/,
Valinda,Bolton,Democrat,http://www.politifact.com/personalities/valinda-bolton/,"
	Valinda Bolton was first elected to represent district 27 in the Texas House of Representatives in 2006. She lost the 2010 general election to Paul Workman."
Suzanne,Bonamici,Democrat,http://www.politifact.com/personalities/suzanne-bonamici/,"
	Suzanne Bonamici is a member of the Oregon Senate. She is also the Democratic nominee to represent the state's 1st congressional district."
Michael,Julian,Michael,http://www.politifact.com/personalities/michael-julian-bond/,
Julian,Bond,Bond,http://www.politifact.com/personalities/julian-bond/,
Pam,Bondi,Republican,http://www.politifact.com/personalities/pam-bondi/,"Pam Bondi, a former Hillsborough County prosecutor, was elected Floriday Attorney General on Nov. 2, 2010 and re-elected Nov. 4, 2014."
Barry,Bone,None,http://www.politifact.com/personalities/barry-bone/,"
	Barry Bone won election as mayor of Rollingwood in 2012."
Bono's,file,Bono,http://www.politifact.com/personalities/bono/,
Ron,Book,None,http://www.politifact.com/personalities/ron-book/,"
	Ron Book is one of the most powerful lobbyists in Florida and lobbies the state Legislature. Based in Aventura in South Florida,  Book represents numerous businesses, associations and local governments including Broward and Miami-Dade counties. He has represented the Miami Dolphins since 1982."
Cory,Booker,Democrat,http://www.politifact.com/personalities/cory-booker/,"New Jersey Democrat Cory Booker, the former mayor of Newark, N.J., was elected to the U.S. Senate in 2013."
BookerFail's,file,BookerFail,http://www.politifact.com/personalities/bookerfail/,
Pat,Boone,Pat,http://www.politifact.com/personalities/pat-boone/,
John,Boozman,Republican,http://www.politifact.com/personalities/john-boozman/,"
	John Boozman represents the 3rd district of Arkansas in the U.S. House of Representatives"
Dan,Boren,Democrat,http://www.politifact.com/personalities/dan-boren/,"
	Dan Boren is a Democrat who represents a district in Oklahoma in the U.S. House of Representatives."
BornAliveTruth.org's,file,BornAliveTruth.org,http://www.politifact.com/personalities/bornalivetruth-org/,
Andy,Borowitz,None,http://www.politifact.com/personalities/andy-borowitz/,"Andy Borowitz, a comedian, writes for The New Yorker magazine. As of June 2015, he had over 500,000 followers on Twitter."
Keisha,Lance,Keisha,http://www.politifact.com/personalities/keisha-lance-bottoms/,
Rick,Boucher,Democrat,http://www.politifact.com/personalities/rick-boucher/,"Rick Boucher, a Democrat, served 14th terms as the U.S. Representative from Virginia's 9th District. He lost his re-election bid in 2010 to Republican Morgan Griffith.."
Jonathan,Boucher,Democrat,http://www.politifact.com/personalities/jonathan-boucher/,Jonathan Boucher is the executive director of the Rhode Island Democratic Party.
Charles,Boustany,Republican,http://www.politifact.com/personalities/charles-boustany/,Dr. Charles Boustany is a heart surgeon and a Republican congressman from Louisiana.
Rob,Bovett,None,http://www.politifact.com/personalities/rob-bovett/,"
	Rob Bovett is district attorney of Lincoln County, Oregon."
David,Bowen,Democrat,http://www.politifact.com/personalities/david-bowen/,"David Bowen is a Democratic member of the Wisconsin Assembly, representing a district in Milwaukee. he is a former member of the Milwaukee County Board of supervisors."
Chris,Bowers,Chris,http://www.politifact.com/personalities/chris-bowers/,
Barbara,Boxer,Democrat,http://www.politifact.com/personalities/barbara-boxer/,"
	Barbara Boxer is California's junior senator."
Kevin,Boyce,Democrat,http://www.politifact.com/personalities/kevin-boyce/,"
	Kevin Boyce, a Democrat, is Ohio's state treasurer."
Allen,Boyd,Democrat,http://www.politifact.com/personalities/allen-boyd/,"
	Allen Boyd is a former congressman from Monticello representing Florida's 2nd Congressional District in North Florida. He was defeated in a re-election campaign on Nov. 2, 2010."
Elaine,Boyer,Elaine,http://www.politifact.com/personalities/elaine-boyer/,
Barth,Bracy,Activist,http://www.politifact.com/personalities/barth-bracy/,Barth Bracy is executive director of Rhode Island Right to Life.
Bill,Bradbury,Democrat,http://www.politifact.com/personalities/bill-bradbury/,"
	Bill Bradbury is a former Oregon secretary of state and an Oregon Democratic Party rock star. He ushered in the era of  vote-by-mail after Oregonians approved a citizen ballot measure to switch to mail in voting in 1998."
John,Bradley,Republican,http://www.politifact.com/personalities/john-bradley/,"
	John Bradley, the district attorney in Williamson County since 2001, lost his 2012 bid for the Republican nomination."
Rebecca,Bradley,Rebecca,http://www.politifact.com/personalities/rebecca-bradley/,
Eileen,Brady,Eileen,http://www.politifact.com/personalities/eileen-brady/,
Kevin,Brady,Republican,http://www.politifact.com/personalities/kevin-brady/,"
	Brady represents a Houston-area U.S. House district."
Bill,Brady,Republican,http://www.politifact.com/personalities/bill-brady/,"
	Bill Brady is a member of the Illinois state Senate. He was narrowly defeated as the Republican challenger to Governor Pat Quinn in the 2010 election. "
Brady,Campaign,The,http://www.politifact.com/personalities/brady-campaign-prevent-gun-violence/,
Bruce,Braley,Democrat,http://www.politifact.com/personalities/bruce-braley/,a Democratic member of the U.S. House of Representatives representing Iowa
Jon,Bramnick,Republican,http://www.politifact.com/personalities/jon-bramnick/,"
	Jon Bramnick is a Republican state assemblyman representing parts of Morris, Somerset and Union counties. Bramnick also serves as the Assembly Republican Leader."
Dan,Branch,Republican,http://www.politifact.com/personalities/dan-branch/,"Dan Branch entered the Texas House in 2003. In 2014, he ran unsuccessfully for the Republican nomination for attorney general, giving up his shot at re-election to the House."
Russell,Brand,Russell,http://www.politifact.com/personalities/russell-brand/,
Jeff,Brandes,Republican,http://www.politifact.com/personalities/jeff-brandes/,"
	Jeff Brandes, 34, is director of real estate at Tibbetts Holdings LLC, his family's business. He is a Republican running Nov. 2, 2010, for the Florida House in District 52 against state Rep. Bill Heller, D-St. Petersburg."
Dave,Brat,Republican,http://www.politifact.com/personalities/dave-brat/,"Dave Brat, chairman of the business and economics department at Randolph-Macon College, is opposing House Majority Leader Eric Cantor in a 2014 Republican primary for the 7th Congressional District seat.

Brat, a midwestern native, has obtained a Masters in Divinity from Princeton Theological Seminary and a Ph.D. in economics from American University. He began teaching at Randolph-Macon in 1996.

Brat served two Governors on the Joint Advisory Board of Economists. He was president of the Virginia Association of Economists."
Donna,Brazile,Democrat,http://www.politifact.com/personalities/donna-brazile/,A longtime Democratic political consultant and campaign manager for Al Gore’s 2000 presidential campaign. Currently a political commentator for CNN and frequent commentator on ABC's This Week with George Stephanopoulos.
Brittany,Brees,None,http://www.politifact.com/personalities/brittany-brees/,"Brittany Brees, whose husband is New Orleans Saints quarterback Drew Brees, who played high school ball for Westlake High School, helped make a PSA urging attention to child abuse and prevention in November 2015."
Breitbart's,file,Breitbart,http://www.politifact.com/personalities/breitbart/,
Ian,Bremmer,None,http://www.politifact.com/personalities/ian-bremmer/,"Ian Bremmer is president and founder of the Eurasia Group, an international research and consulting firm, as well as a professor at New York University."
Jan,Brewer,Republican,http://www.politifact.com/personalities/jan-brewer/,"Jan Brewer, a Republican, is the former governor of Arizona."
Jim,Bridenstine,Republican,http://www.politifact.com/personalities/jim-bridenstine/,"
	Jim Bridenstine is a Republican representing an Oklahoma district in the House of Representatives."
Jeff,Bridges,Jeff,http://www.politifact.com/personalities/jeff-bridges/,
Jon,Brien,Democrat,http://www.politifact.com/personalities/jon-brien/,"
	Jon Brien served as a state representative from Woonsocket for six years, from 2007 through 2012."
Morgan,Brittany,Morgan,http://www.politifact.com/personalities/morgan-brittany/,
Jason,Brodeur,Republican,http://www.politifact.com/personalities/jason-brodeur/,"
	Jason Brodeur is a member of the Florida House of Representatives serving District 33. He was first elected in 2010."
Mark,Brodeur,State,http://www.politifact.com/personalities/mark-brodeur/,"
	Mark Brodeur is director of tourism at the Rhode Island Economic Development Corporation. A graduate of Johnson & Wales University in Providence, he has worked in the tourism and hospitality industry for 25 years."
Frank,Brogan,Republican,http://www.politifact.com/personalities/frank-brogan/,"
	Frank T. Brogan is Chancellor of the State University System of Florida. Brogan began his career as a classroom teacher and later served as Florida's Commissioner of Education. He was elected Lieutenant Governor in 1998 and the Republican was re-elected in 2002. A year later, Brogan was selected to be president of Florida Atlantic University — a position he held until 2009, when the Board of Governors of the State University System unanimously chose him to serve as Chancellor of Florida's public universities.

	
	 

	
	 "
Brookhaven's,file,Brookhaven,http://www.politifact.com/personalities/city-brookhaven/,
Cornell,William,Cornell,http://www.politifact.com/personalities/cornell-william-brooks/,
Tyrone,Brooks,Democrat,http://www.politifact.com/personalities/tyrone-brooks/,"State Representative Tyrone Brooks, D-Atlanta, represents Georgia's 55th House District."
David,Brooks,David,http://www.politifact.com/personalities/david-brooks/,
Jace,Brooks,Republican,http://www.politifact.com/personalities/jace-brooks/,"Jace Brooks, a Republican, is District 1 representative on the Gwinnett County Board of Commissioners. District 1 includes Suwanee, Sugar Hill, Duluth, and parts of the Collins Hill community."
Paul,Broun,Republican,http://www.politifact.com/personalities/paul-broun/,"
	U.S. House Rep. Paul Broun, a Republican, is from Athens. He represents Georgia's 10th congressional district."
Broward,County,Organization,http://www.politifact.com/personalities/broward-county-medical-association/,"
	The association represents 1,500 allopathic and osteopathic physicians of all specialties in Broward County, Florida."
Broward,County,None,http://www.politifact.com/personalities/broward-county-police-benevolent-association/,The Broward County Police Benevolent Association is the union that represents police officers and deputies including the Hollywood police and the Broward Sheriff's Office.
Broward,Democratic,Democrat,http://www.politifact.com/personalities/broward-democratic-executive-committee/,"
	The Broward Democratic Executive Committee consists of hundreds of activists elected by their neighborhood precincts to represent the party. The volunteers work to elect Democrats to local, state and national office."
Broward,Republican,Republican,http://www.politifact.com/personalities/broward-republican-executive-committee/,"
	The Broward Republican Executive Committee (BREC) is the main county GOP party group in Broward -- a county where registered Democrats outnumber Republicans two to one but the more than 250,000 GOP voters can sway statewide races. The group consists of hundreds of activists who share the goal of electing Republicans to local, state and national office."
Corrine,Brown,Democrat,http://www.politifact.com/personalities/corrine-brown/,"
	Corrine Brown was elected to Congress from the Third District of Florida in 1992."
Jerry,Brown,Democrat,http://www.politifact.com/personalities/jerry-brown/,"
	Jerry Brown is the governor of California. A Democrat, he earlier served as governor of California from 1975 to 1983."
Robert,Brown,Democrat,http://www.politifact.com/personalities/robert-brown/,"
	Robert Brown, a Democrat from Macon, is a Georgia state senator."
Joe,Brown,Democrat,http://www.politifact.com/personalities/joe-brown/,"
	Joe Brown is the founder, president, and CEO of Empire Incorporated, a chemical supply and janitorial service company. He was first elected to the Memphis City Council in 1998."
James,Brown,James,http://www.politifact.com/personalities/james-brown/,
John,Brown,vice,http://www.politifact.com/personalities/john-brown/,
Thomas,Brown,Democrat,http://www.politifact.com/personalities/thomas-brown/,"
	Thomas Brown, a Democrat, is the sheriff of DeKalb County, Georgia."
Steve,Brown,Republican,http://www.politifact.com/personalities/steve-brown/,"
	Steve Brown, a Republican, is a commissioner on the Fayette County Board of Commissioners."
Steven,Brown,Newsmaker,http://www.politifact.com/personalities/steven-brown/,"
	Steven Brown is the executive director of the Rhode Island affiliate of the American Civil Liberties Union, a post he has held for three decades."
Scott,Brown,Republican,http://www.politifact.com/personalities/scott-brown/,"Scott Brown was elected a Republican U.S. senator from Massachusetts in 2010. He lost re-election in 2012 and subsequently became a political commentator for Fox News. In March 2014, Brown announced that he was considering entering the U.S. Senate race in New Hampshire."
Sherrod,Brown,Democrat,http://www.politifact.com/personalities/sherrod-brown/,"
	Sherrod Brown is a Democratic U.S. Senator representing Ohio."
Kate,Brown,Democrat,http://www.politifact.com/personalities/kate-brown/,Kate Brown is Oregon's governor. She previously served as secretary of state.
Andy,Brown,Democrat,http://www.politifact.com/personalities/andy-brown/,"Andy Brown, initially elected chairman of the Travis County Democrats in 2008, served in that role until he ran for Travis County judge in 2014. He was previously executive director of the 21st Century Democrats in Texas."
Ginny,Brown-Waite,Republican,http://www.politifact.com/personalities/ginny-brown-waite/,"
	Ginny Brown-Waite is a former Republican congresswoman from Brooksville in Florida’s 5th Congressional District. She halted her re-election campaign in April 2010 citing health reasons."
Sam,Brownback,Republican,http://www.politifact.com/personalities/sam-brownback/,"Sam Brownback is a U.S. senator from Kansas, elected to that job in 1996. He previously served one term in the U.S. House and also was the state agriculture commissioner. He graduated from Kansas State University and earned a law degree from the University of Kansas. He was born in Garnett, Kan., in 1956. He and his wife, Mary, have five children. He withdrew from the presidential race on Oct. 19, 2007."
Carol,Browner,Carol,http://www.politifact.com/personalities/carol-browner/,
Kurt,Browning,Republican,http://www.politifact.com/personalities/kurt-browning/,"
	Kurt Browning is Florida's Secretary of State. He previously served as Pasco County supervisor of elections."
Scott,Bruun,Republican,http://www.politifact.com/personalities/scott-bruun/,"
	Scott Bruun is an Oregon state representative running for the 5th Congressional District seat.

	See his profile in The Oregonian's Your Government page."
Mika,Brzezinski,Mika,http://www.politifact.com/personalities/mika-brzezinski/,
